"ARID","JDATE","TIME","STA","CHAN","BMTYP","SPROID","CFREQ","SEAZ","DELAZ","SLOW","DELSLO","SNR","STAV","FSTAT","DELTIM","BANDW","FKQUAL","COMMID","LDDATE"
164354590,2021274,1633088210.45,GERES,GE_108,coh,-1,4.5,19.176569,4.0651831,0.14861686,0.010542278,6.0816841,0.18809541,9.9974217,1.4316825,3,2,-1,2021-10-01 11:46:08
164355015,2021274,1633089778.875,GERES,GE_078,coh,-1,3,188.84646,3.4214274,0.13369736,0.0079825747,9.3742208,0.19793136,39.233175,1.1339414,2,1,-1,2021-10-01 12:18:08
164355016,2021274,1633089784.125,GERES,GE_088,coh,-1,3,189.7322,4.0155247,0.14271544,0.01000004,5.5614657,0.17502829,24.999765,1.493215,2,2,-1,2021-10-01 12:18:08
164355017,2021274,1633089800.225,GERES,GE_054,coh,-1,2,185.70859,3.8242684,0.22230233,0.014835054,9.8296347,0.25220954,25.55899,1.1012977,1.3333333,2,-1,2021-10-01 12:18:08
164355542,2021274,1633091772.7,GERES,GE_057,coh,-1,2,272.53356,3.4793396,0.27146518,0.016482443,6.2564721,0.17539904,20.705169,1.4121845,1.3333333,2,-1,2021-10-01 12:46:28
164355913,2021274,1633093262.1,GERES,GE_003,coh,-1,1.5,95.710593,23.932127,0.048239371,0.020003159,4.6360927,0.10567869,24.992072,1.6184475,1,2,-1,2021-10-01 13:06:13
164356229,2021274,1633093941.65,GERES,GE_003,coh,-1,1.5,63.996654,10.892523,0.054741539,0.01039127,11.232465,0.2561883,92.610908,1.0094968,1,1,-1,2021-10-01 13:26:30
164356230,2021274,1633093946.4,GERES,GE_003,coh,-1,1.5,83.211025,24.833038,0.050755853,0.021826733,4.791163,0.14441654,20.990461,1.5958072,1,2,-1,2021-10-01 13:26:30
164356231,2021274,1633093954.7,GERES,GE_004,coh,-1,1.5,316.4688,55.937651,0.033103452,0.031050448,3.8221581,0.12869672,10.372028,1.72,1,4,-1,2021-10-01 13:26:30
164356232,2021274,1633094306.1,GERES,GE_117,coh,-1,4.5,164.18081,6.4918144,0.2245025,0.025423323,6.7403293,0.16270226,1.7190649,1.3609241,3,4,-1,2021-10-01 13:26:30
164357602,2021274,1633098654.25,GERES,GE_015,coh,-1,1.5,200.50143,2.8700464,0.29466273,0.014758632,48.106853,1.5264013,45.909994,0.685,1,1,-1,2021-10-01 14:38:27
164328234,2021273,1632989674.375,GERES,GE_012,coh,-1,1.5,279.67826,5.6754361,0.15703492,0.015548743,6.774147,0.18134613,41.362697,1.3574802,1,1,-1,2021-09-30 08:28:28
164328235,2021273,1632989694.975,GERES,GE_057,coh,-1,2,281.98337,1.7971711,0.24480367,0.0076783326,19.473425,0.75553381,95.40873,0.685,1.3333333,1,-1,2021-09-30 08:28:28
164328236,2021273,1632989700.475,GERES,GE_008,coh,-1,1.5,281.81615,3.1533611,0.29300875,0.016124151,4.3308163,0.131687,38.463228,1.6653201,1,1,-1,2021-09-30 08:28:28
164328237,2021273,1632990041.625,GERES,GE_050,coh,-1,2,48.652859,2.7743889,0.25134662,0.012169573,15.474706,0.53947365,37.981429,0.78902106,1.3333333,1,-1,2021-09-30 08:28:28
164332025,2021273,1633000718.85,GERES,GE_077,coh,-1,3,170.50569,6.1589436,0.12064744,0.012962614,5.6405759,0.13824958,14.878332,1.4834955,2,1,-1,2021-09-30 11:34:22
164332026,2021273,1633000828.6,GERES,GE_092,coh,-1,3,291.173,3.5268952,0.14545383,0.0089521328,10.808058,0.27144057,31.195102,1.036001,2,1,-1,2021-09-30 11:34:22
164332027,2021273,1633000835.925,GERES,GE_038,coh,-1,2,303.27489,8.2640955,0.13779106,0.019857163,4.0280919,0.13048814,14.265518,1.7151842,1.3333333,3,-1,2021-09-30 11:34:22
164332028,2021273,1633000845.575,GERES,GE_058,coh,-1,2,295.5703,1.7920478,0.26226654,0.0082026113,23.564461,0.95997494,83.602197,0.685,1.3333333,1,-1,2021-09-30 11:34:22
164333151,2021273,1633004428.625,GERES,GE_104,coh,-1,3,300.78415,5.3433488,0.26259975,0.024480924,5.1480994,0.16411611,4.1714191,1.5463621,2,3,-1,2021-09-30 12:34:10
164356016,2021274,1633093282.325,GERES,GE_026,coh,-1,2,46.397181,25.997177,0.034799977,0.015654913,4.1340675,0.10378213,22.952007,1.6973141,1.3333333,1,-1,2021-10-01 13:16:12
164356572,2021274,1633095144.925,GERES,GE_091,coh,-1,3,279.42394,6.1173394,0.15071327,0.01608367,5.22964,0.10598581,9.6642719,1.5355482,2,3,-1,2021-10-01 13:48:10
164356573,2021274,1633095154.675,GERES,GE_103,coh,-1,3,281.47127,2.3600871,0.26337323,0.010847916,9.7708139,0.2622413,21.244514,1.1054278,2,1,-1,2021-10-01 13:48:10
164356574,2021274,1633095165.6,GERES,GE_091,coh,-1,3,281.57543,3.3032563,0.15555336,0.0089668288,12.069829,0.40011972,31.092932,0.96001982,2,1,-1,2021-10-01 13:48:10
164356575,2021274,1633095175.6,GERES,GE_103,coh,-1,3,277.04607,2.7027104,0.25335426,0.011949915,17.282957,0.77247369,17.506921,0.71297307,2,3,-1,2021-10-01 13:48:10
164346822,2021274,1633056779.7,GERES,GE_084,coh,-1,3,61.013675,6.3172198,0.1534267,0.01690769,5.3796043,0.085650459,8.7452224,1.5160932,2,3,-1,2021-10-01 03:06:25
164346823,2021274,1633056824.275,GERES,GE_096,coh,-1,3,68.153453,2.1185252,0.25893663,0.0095736983,9.3705606,0.22690828,27.275954,1.1342101,2,1,-1,2021-10-01 03:06:25
164346824,2021274,1633056832.55,GERES,GE_070,coh,-1,3,59.390463,4.0189542,0.26630792,0.018676069,4.6917877,0.082960993,7.1675134,1.61023,2,3,-1,2021-10-01 03:06:25
164346825,2021274,1633057125.925,GERES,GE_002,coh,-1,1.5,315.57873,18.25868,0.084008516,0.026658201,3.5445969,0.071194068,14.071415,1.72,1,3,-1,2021-10-01 03:06:25
164347047,2021274,1633058151.825,GERES,GE_007,coh,-1,1.5,303.86369,10.014946,0.10983107,0.019173357,3.7410078,0.081641182,27.202142,1.72,1,1,-1,2021-10-01 03:26:16
164347048,2021274,1633058332,GERES,GE_026,coh,-1,2,116.56505,180,0.0053665596,0.01652122,4.8573494,0.077908061,20.60809,1.5863663,1.3333333,1,-1,2021-10-01 03:26:16
164327587,2021273,1632987333.325,GERES,GE_016,coh,-1,1.5,64.420821,2.2509469,0.28071262,0.011027489,6.0288005,0.17577393,82.233009,1.4376923,1,1,-1,2021-09-30 07:48:23
164331072,2021273,1632997453.075,GERES,GE_054,coh,-1,2,185.49173,2.0218857,0.23028884,0.0081261402,10.716125,0.28514659,85.183078,1.0418792,1.3333333,1,-1,2021-09-30 10:44:28
164337745,2021273,1633019324.7,GERES,GE_026,coh,-1,2,19.536655,33.628391,0.039472496,0.022836336,4.9776034,0.087388635,10.786215,1.5695376,1.3333333,3,-1,2021-09-30 16:36:28
164358838,2021274,1633103456.325,GERES,GE_042,coh,-1,2,152.43932,4.4713936,0.15104603,0.011784723,8.0027895,0.15314995,40.502627,1.2427851,1.3333333,1,-1,2021-10-01 15:58:19
164358839,2021274,1633103461.125,GERES,GE_042,coh,-1,2,138.01279,8.7397579,0.14529904,0.022142079,4.4834194,0.099733397,11.473215,1.6414902,1.3333333,3,-1,2021-10-01 15:58:19
164346278,2021274,1633054452.625,GERES,GE_002,coh,-1,1.5,337.49647,18.208104,0.090923204,0.028773174,3.4128785,0.071148284,12.078802,1.72,1,2,-1,2021-10-01 02:28:20
164321399,2021273,1632963036.55,GERES,GE_002,coh,-1,1.5,357.15338,6.5771176,0.2174682,0.024949983,3.8386533,0.074860506,16.064193,1.72,1,1,-1,2021-09-30 00:56:39
164329420,2021273,1632992262.225,GERES,GE_003,coh,-1,1.5,36.253838,13.890498,0.044642551,0.010796428,7.7861876,0.24928486,85.790501,1.2616665,1,1,-1,2021-09-30 09:14:13
164329421,2021273,1632992393.225,GERES,GE_003,coh,-1,1.5,66.194056,13.573951,0.044594141,0.010540114,5.5888638,0.16197272,90.013736,1.4898333,1,1,-1,2021-09-30 09:14:13
164330216,2021273,1632994948,GERES,GE_109,coh,-1,4.5,59.534455,5.9282673,0.1420061,0.014686503,5.6788921,0.23764184,5.1513386,1.4788369,3,3,-1,2021-09-30 09:56:17
164330217,2021273,1632994965.725,GERES,GE_113,coh,-1,4.5,68.962489,4.4116614,0.23399677,0.018012837,8.4430866,0.37752867,3.4244648,1.2059304,3,4,-1,2021-09-30 09:56:17
164330218,2021273,1632994973.175,GERES,GE_016,coh,-1,1.5,69.083196,4.2297227,0.24536976,0.018109718,11.811091,0.40863791,30.491308,0.97493146,1,1,-1,2021-09-30 09:56:17
164330219,2021273,1632995027.85,GERES,GE_091,coh,-1,3,273.25132,3.6800562,0.13748565,0.0088290613,9.9090147,0.32771239,32.070843,1.095763,2,1,-1,2021-09-30 09:56:17
164330220,2021273,1632995043.525,GERES,GE_103,coh,-1,3,273.90697,3.5100722,0.22854972,0.013999296,16.704508,0.6608755,12.756369,0.73639856,2,2,-1,2021-09-30 09:56:17
164330221,2021273,1632995159.85,GERES,GE_045,coh,-1,2,280.39733,6.2694804,0.13298352,0.014544207,4.8928452,0.146596,26.591439,1.5813559,1.3333333,1,-1,2021-09-30 09:56:17
164330222,2021273,1632995175.375,GERES,GE_058,coh,-1,2,286.07343,1.6247702,0.23364443,0.0066253709,19.881224,0.71609211,128.14497,0.685,1.3333333,1,-1,2021-09-30 09:56:17
164330223,2021273,1632995180.675,GERES,GE_024,coh,-1,1.5,291.45548,2.3379211,0.29526077,0.012047109,9.1354799,0.46159187,68.902305,1.1516936,1,1,-1,2021-09-30 09:56:17
164340931,2021273,1633032008.55,GERES,GE_003,coh,-1,1.5,330.915,5.9360446,0.21970475,0.022752007,3.7220256,0.071101084,19.317904,1.72,1,3,-1,2021-09-30 20:06:14
164349808,2021274,1633069883.5,GERES,GE_059,coh,-1,2,333.19421,3.4852086,0.25545049,0.01553624,11.220891,0.34808093,23.30398,1.0102062,1.3333333,2,-1,2021-10-01 06:46:25
164351367,2021274,1633076048.2,GERES,GE_008,coh,-1,1.5,44.301306,5.7511502,0.13916887,0.013963421,6.7802792,0.16891965,51.287997,1.3568576,1,2,-1,2021-10-01 08:26:07
164351368,2021274,1633076070.425,GERES,GE_050,coh,-1,2,51.080741,2.637836,0.24831866,0.011431314,10.056502,0.30272967,43.045684,1.0855962,1.3333333,1,-1,2021-10-01 08:26:07
164351369,2021274,1633076076.05,GERES,GE_045,coh,-1,2,31.70143,7.9940704,0.23977474,0.033426926,4.2663484,0.11498994,5.0341839,1.6756405,1.3333333,4,-1,2021-10-01 08:26:07
164352320,2021274,1633079585.075,GERES,GE_012,coh,-1,1.5,279.70039,3.6113758,0.14243642,0.008976338,15.227073,0.38770783,124.10836,0.80012187,1,1,-1,2021-10-01 09:28:05
164352321,2021274,1633079592.75,GERES,GE_012,coh,-1,1.5,276.23448,5.8895381,0.14364948,0.014759493,4.9570394,0.18418851,45.904636,1.5723864,1,1,-1,2021-10-01 09:28:05
164352322,2021274,1633079606.325,GERES,GE_058,coh,-1,2,287.6907,1.9824982,0.25163767,0.0087065111,9.6381903,0.36857271,74.20508,1.1148321,1.3333333,1,-1,2021-10-01 09:28:05
164352323,2021274,1633079611.625,GERES,GE_023,coh,-1,1.5,281.00354,3.034129,0.26405437,0.013981508,5.604063,0.24302594,51.155389,1.4879644,1,1,-1,2021-10-01 09:28:05
164322460,2021273,1632967403.2,GERES,GE_001,coh,-1,1.5,298.53999,17.783518,0.077861364,0.024069794,3.6688099,0.078070641,17.260551,1.72,1,3,-1,2021-09-30 02:16:32
164322461,2021273,1632967739.4,GERES,GE_031,coh,-1,2,110.76407,10.373472,0.270788,0.048959571,3.6366339,0.067622446,2.3466415,1.72,1.3333333,4,-1,2021-09-30 02:16:32
164331199,2021273,1632997955.525,GERES,GE_053,coh,-1,2,160.4803,1.5599683,0.23863004,0.0064968797,17.803547,0.5407213,133.26383,0.69255157,1.3333333,1,-1,2021-09-30 10:54:38
164333356,2021273,1633004813.525,GERES,GE_001,coh,-1,1.5,80.837653,20.62718,0.037680739,0.013492386,6.9999952,0.20155711,54.931557,1.3349123,1,1,-1,2021-09-30 12:44:05
164333357,2021273,1633004820.4,GERES,GE_001,coh,-1,1.5,355.60129,17.150403,0.015646075,0.0046658907,22.186338,1.1048642,459.33582,0.685,1,1,-1,2021-09-30 12:44:05
164333358,2021273,1633005020.425,GERES,GE_026,coh,-1,2,28.810794,16.995786,0.027390491,0.0080951526,8.4797363,0.31707868,85.836476,1.2029498,1.3333333,1,-1,2021-09-30 12:44:05
164351150,2021274,1633075544.1,GERES,GE_049,coh,-1,2,31.062203,1.988904,0.23954942,0.0083150431,12.040145,0.4787814,81.356628,0.96171426,1.3333333,1,-1,2021-10-01 08:16:06
164351151,2021274,1633075548.95,GERES,GE_015,coh,-1,1.5,32.347443,3.9556638,0.25567588,0.017648193,9.5894318,0.41038117,32.106942,1.1183221,1,1,-1,2021-10-01 08:16:06
164351152,2021274,1633075697.3,GERES,GE_021,coh,-1,1.5,201.47137,2.7728582,0.19342335,0.0093599069,93.098488,3.9599457,114.14486,0.685,1,1,-1,2021-10-01 08:16:06
164351728,2021274,1633077243.2,GERES,GE_060,coh,-1,3,26.035775,3.0449768,0.23238195,0.012348455,4.7063885,0.11210402,16.395104,1.6080919,2,1,-1,2021-10-01 08:46:27
164351729,2021274,1633077543.575,GERES,GE_086,coh,-1,3,124.75225,5.1112277,0.17498355,0.015604714,4.5458279,0.1175167,10.266627,1.6319776,2,2,-1,2021-10-01 08:46:27
164351730,2021274,1633077561.525,GERES,GE_098,coh,-1,3,129.06688,3.3912552,0.22461749,0.013292847,5.1151772,0.14928007,14.148272,1.5507768,2,1,-1,2021-10-01 08:46:27
164346445,2021274,1633054938.725,GERES,GE_078,coh,-1,3,199.92558,10.361026,0.10211281,0.01844032,3.9798143,0.049323954,7.3519497,1.72,2,3,-1,2021-10-01 02:38:14
164346654,2021274,1633056014.525,GERES,GE_041,coh,-1,2,107.30053,12.623566,0.076668587,0.016857692,4.6624703,0.064286277,19.793642,1.6145434,1.3333333,2,-1,2021-10-01 02:56:18
164344888,2021274,1633048600.925,GERES,GE_026,coh,-1,2,6.7098368,9.0220381,0.041081356,0.0064621646,13.847536,0.19774775,134.69948,0.86547189,1.3333333,1,-1,2021-10-01 00:48:12
164344889,2021274,1633048620.325,GERES,GE_027,coh,-1,2,16.699244,15.072922,0.050113438,0.013145465,3.9945827,0.097091086,32.551427,1.72,1.3333333,2,-1,2021-10-01 00:48:12
164346530,2021274,1633056009.725,GERES,GE_005,coh,-1,1.5,148.57043,51.982744,0.025314011,0.022187011,3.9074526,0.076372057,20.314298,1.72,1,1,-1,2021-10-01 02:46:33
164344363,2021273,1633046109.025,GERES,GE_003,coh,-1,1.5,351.46923,24.029308,0.072805446,0.030310633,3.6108153,0.065027311,10.884523,1.72,1,3,-1,2021-10-01 00:08:16
164332530,2021273,1633002183.55,GERES,GE_087,coh,-1,3,156.44816,2.6146503,0.23159027,0.010567533,4.871314,0.18029162,22.386811,1.5843908,2,1,-1,2021-09-30 11:56:31
164333546,2021273,1633005031.05,GERES,GE_004,coh,-1,1.5,47.726311,53.608029,0.017839271,0.016088884,3.4253001,0.16621147,38.632034,1.72,1,1,-1,2021-09-30 12:54:13
164342936,2021273,1633039279.525,GERES,GE_002,coh,-1,1.5,348.45331,10.092289,0.11390515,0.020037744,3.427726,0.072694905,24.905875,1.72,1,1,-1,2021-09-30 22:18:31
164342937,2021273,1633039564.625,GERES,GE_041,coh,-1,2,7.4773303,16.758688,0.19364656,0.056438821,13.471824,0.22744437,1.7658999,0.88440023,1.3333333,4,-1,2021-09-30 22:18:31
164353745,2021274,1633085052.925,GERES,GE_083,coh,-1,3,39.502081,4.9650711,0.14880091,0.012890583,5.6018214,0.12608145,15.045075,1.4882398,2,2,-1,2021-10-01 10:56:14
164353746,2021274,1633085073.175,GERES,GE_049,coh,-1,2,36.980784,2.2722212,0.23770848,0.0094263638,8.9416237,0.2590546,63.304351,1.1664529,1.3333333,1,-1,2021-10-01 10:56:14
164353747,2021274,1633085082.3,GERES,GE_015,coh,-1,1.5,25.407718,3.1045863,0.2656989,0.014395201,6.6516171,0.18527411,48.257406,1.370041,1,1,-1,2021-10-01 10:56:14
164354049,2021274,1633086095.75,GERES,GE_075,coh,-1,3,80.542428,4.3324806,0.13944383,0.01054168,6.427599,0.13083905,22.496751,1.3936156,2,1,-1,2021-10-01 11:16:35
164354050,2021274,1633086364.8,GERES,GE_091,coh,-1,3,276.37672,5.4888627,0.13847291,0.013260456,6.1232691,0.13546257,14.217476,1.4269933,2,2,-1,2021-10-01 11:16:35
164354051,2021274,1633086381.275,GERES,GE_118,coh,-1,4.5,293.45421,4.3382841,0.24722605,0.018714828,6.4271946,0.15836896,3.1723803,1.3936589,3,4,-1,2021-10-01 11:16:35
164343465,2021273,1633041900.9,GERES,GE_001,coh,-1,1.5,329.88627,21.637468,0.069361615,0.026038695,4.1223388,0.074336633,14.748946,1.6992692,1,3,-1,2021-09-30 22:56:14
164344427,2021274,1633046653.475,GERES,GE_006,coh,-1,1.5,195.18584,18.668278,0.087039244,0.028234104,3.5251193,0.072569318,12.544444,1.72,1,1,-1,2021-10-01 00:18:15
164355701,2021274,1633092502.3,GERES,GE_001,coh,-1,1.5,336.29735,19.413858,0.10746527,0.036239134,3.4727399,0.073679306,7.6145421,1.72,1,3,-1,2021-10-01 12:56:19
164322958,2021273,1632969748.6,GERES,GE_028,coh,-1,2,45,27.45847,0.035638158,0.016916282,7.141377,0.1096219,19.656768,1.3211524,1.3333333,2,-1,2021-09-30 02:56:09
164323370,2021273,1632971679.625,GERES,GE_006,coh,-1,1.5,307.10031,10.242122,0.17904133,0.031962609,3.5218551,0.079902813,9.788474,1.72,1,1,-1,2021-09-30 03:26:28
164321615,2021273,1632963594.325,GERES,GE_005,coh,-1,1.5,311.87787,17.563319,0.09347678,0.028542105,3.4520772,0.074938014,12.275168,1.72,1,3,-1,2021-09-30 01:06:27
164342098,2021273,1633036798.175,GERES,GE_007,coh,-1,1.5,308.94101,7.5278989,0.15273968,0.020053519,3.6238205,0.078716777,24.866705,1.72,1,3,-1,2021-09-30 21:28:22
164344764,2021274,1633047773.725,GERES,GE_028,coh,-1,2,7.1250163,4.1555645,0.038698812,0.0028061432,91.57309,1.3801011,714.33558,0.685,1.3333333,1,-1,2021-10-01 00:36:32
164344765,2021274,1633047778.975,GERES,GE_017,coh,-1,1.5,316.97493,35.73353,0.04924385,0.030216478,6.9440613,0.14993179,10.952462,1.340433,1,3,-1,2021-10-01 00:36:32
164344766,2021274,1633047786,GERES,GE_066,coh,-1,3,23.543445,7.0704466,0.18325446,0.022599725,4.074924,0.074299984,4.8947793,1.7072299,2,3,-1,2021-10-01 00:36:32
164344767,2021274,1633047795.075,GERES,GE_024,coh,-1,1.5,344.74488,23.056203,0.041046288,0.016406081,6.4568925,0.23733184,37.152645,1.3904866,1,1,-1,2021-10-01 00:36:32
164344768,2021274,1633047811.9,GERES,GE_004,coh,-1,1.5,12.407419,10.356016,0.061434803,0.011089022,3.5241666,0.39938653,81.322922,1.72,1,1,-1,2021-10-01 00:36:32
164356935,2021274,1633096634.175,GERES,GE_010,coh,-1,1.5,129.34052,15.142131,0.094647917,0.024940825,4.3546915,0.090746358,16.075993,1.6615369,1,3,-1,2021-10-01 14:08:22
164356936,2021274,1633096856.475,GERES,GE_026,coh,-1,2,50.194429,74.968422,0.018744587,0.022813766,4.7661242,0.10110053,10.807568,1.5994128,1.3333333,2,-1,2021-10-01 14:08:22
164357271,2021274,1633097992.575,GERES,GE_085,coh,-1,3,156.91068,7.7843803,0.24785431,0.033648353,4.5179162,0.097410426,2.2080647,1.6362158,2,4,-1,2021-10-01 14:28:09
164358127,2021274,1633100017.5,GERES,GE_092,coh,-1,3,301.30809,5.118474,0.15317692,0.013679391,6.7364001,0.12110294,13.359983,1.3613254,2,2,-1,2021-10-01 15:06:27
164358128,2021274,1633100040.2,GERES,GE_104,coh,-1,3,307.02323,3.0238068,0.26904079,0.014197083,6.8041148,0.14142728,12.403412,1.3544428,2,2,-1,2021-10-01 15:06:27
164358129,2021274,1633100446.525,GERES,GE_004,coh,-1,1.5,58.671307,34.921596,0.032310968,0.019390018,4.4946666,0.11142911,26.597634,1.6397661,1,2,-1,2021-10-01 15:06:27
164359150,2021274,1633104125.325,GERES,GE_084,coh,-1,3,67.061667,3.7992624,0.14569184,0.0096590033,6.9578161,0.14668742,26.796298,1.3390713,2,2,-1,2021-10-01 16:16:10
164359151,2021274,1633104132.15,GERES,GE_084,coh,-1,3,71.520407,3.7684715,0.15348593,0.010093293,6.3902822,0.16843624,24.539949,1.3976223,2,1,-1,2021-10-01 16:16:10
164359152,2021274,1633104176.2,GERES,GE_050,coh,-1,2,67.166346,3.3036831,0.22264756,0.012836113,6.7748399,0.28627089,34.139323,1.3574099,1.3333333,1,-1,2021-10-01 16:16:10
164359153,2021274,1633104182.6,GERES,GE_050,coh,-1,2,69.872511,4.2264573,0.24410768,0.018002667,6.5469146,0.40634418,17.355946,1.3809589,1.3333333,2,-1,2021-10-01 16:16:10
164359154,2021274,1633104190.3,GERES,GE_002,coh,-1,1.5,79.49968,2.979451,0.28314133,0.014722039,3.4773023,0.10513367,46.138504,1.72,1,1,-1,2021-10-01 16:16:10
164347819,2021274,1633060599.175,GERES,GE_083,coh,-1,3,29.120457,3.6580879,0.14854707,0.0094824774,9.8987598,0.17477579,27.803265,1.0964755,2,1,-1,2021-10-01 04:06:14
164347820,2021274,1633060644.25,GERES,GE_015,coh,-1,1.5,31.239215,3.1062751,0.25683908,0.013922756,6.6851749,0.16749947,51.58804,1.3665781,1,1,-1,2021-10-01 04:06:14
164347821,2021274,1633060648.35,GERES,GE_035,coh,-1,2,30.963757,4.9447833,0.23790268,0.020525284,4.0306954,0.073122032,13.351916,1.7147395,1.3333333,2,-1,2021-10-01 04:06:14
164347822,2021274,1633060788.475,GERES,GE_009,coh,-1,1.5,71.146841,5.6783135,0.051989195,0.0051502947,22.608315,0.48807731,376.99472,0.685,1,1,-1,2021-10-01 04:06:14
164347823,2021274,1633060794.05,GERES,GE_028,coh,-1,2,62.318938,19.362484,0.082660698,0.027801547,4.9679317,0.13319404,7.2775301,1.570876,1.3333333,3,-1,2021-10-01 04:06:14
164345574,2021274,1633051323.275,GERES,GE_028,coh,-1,2,120.46554,6.6934561,0.071003052,0.0082900626,13.810061,0.24161418,81.847672,0.8673367,1.3333333,1,-1,2021-10-01 01:36:17
164345575,2021274,1633051332.525,GERES,GE_069,coh,-1,3,124.62111,6.1672834,0.070924329,0.0076305673,8.0042772,0.14758269,42.936415,1.2426572,2,1,-1,2021-10-01 01:36:17
164345576,2021274,1633051341.925,GERES,GE_044,coh,-1,2,72.645975,20.445104,0.040231305,0.014279869,4.1479473,0.13871472,27.585033,1.6950077,1.3333333,1,-1,2021-10-01 01:36:17
164345577,2021274,1633051346.125,GERES,GE_075,coh,-1,3,103.13905,5.6780317,0.074144866,0.0073447757,5.5315814,0.14904425,46.34281,1.4969226,2,1,-1,2021-10-01 01:36:17
164345578,2021274,1633051482.825,GERES,GE_031,coh,-1,2,143.74616,14.408709,0.022321276,0.0055985615,7.9596844,0.36146647,179.46057,1.2465016,1.3333333,1,-1,2021-10-01 01:36:17
164345579,2021274,1633051487.775,GERES,GE_031,coh,-1,2,149.93142,20.909738,0.026345381,0.0095613167,3.642982,0.2128962,61.529947,1.72,1.3333333,1,-1,2021-10-01 01:36:17
164345580,2021274,1633051706.425,GERES,GE_005,coh,-1,1.5,133.60282,9.4364335,0.034799977,0.0057249705,9.1791563,0.33134276,305.10753,1.1484115,1,1,-1,2021-10-01 01:36:17
164345905,2021274,1633052656.575,GERES,GE_003,coh,-1,1.5,189.21103,31.732037,0.044979966,0.024594036,3.5992074,0.072185323,16.532549,1.72,1,1,-1,2021-10-01 01:58:10
164359030,2021274,1633103477.35,GERES,GE_099,coh,-1,3,143.12358,2.1171388,0.24565461,0.0090766774,8.1728354,0.16985264,30.344895,1.2283167,2,2,-1,2021-10-01 16:06:16
164350140,2021274,1633071075.275,GERES,GE_092,coh,-1,3,297.03783,6.6029713,0.15030061,0.017311598,4.6588316,0.14989956,8.3419024,1.6150807,2,3,-1,2021-10-01 07:06:33
164350141,2021274,1633071097.825,GERES,GE_058,coh,-1,2,304.67641,4.2809153,0.23200985,0.017330831,7.0747356,0.22080974,18.727645,1.327604,1.3333333,2,-1,2021-10-01 07:06:33
164350142,2021274,1633071116.375,GERES,GE_013,coh,-1,1.5,334.18715,2.7816159,0.24527291,0.011906427,4.0277534,0.1355163,70.540168,1.715242,1,1,-1,2021-10-01 07:06:33
164323313,2021273,1632970933.95,GERES,GE_005,coh,-1,1.5,351.10414,6.7835152,0.27936023,0.033055449,3.4386544,0.073009446,9.1519427,1.72,1,3,-1,2021-09-30 03:24:20
164323314,2021273,1632971059.4,GERES,GE_030,coh,-1,2,109.49586,9.7404615,0.20495059,0.034800298,3.5689569,0.060959429,4.6446824,1.72,1.3333333,3,-1,2021-09-30 03:24:20
164384115,2021275,1633198041.8,GERES,GE_083,coh,-1,3,35.106079,6.8363898,0.1481501,0.017666417,4.6298318,0.068824381,8.010184,1.6193775,2,3,-1,2021-10-02 18:16:24
164388234,2021275,1633214929.8,GERES,GE_028,coh,-1,2,357.13759,41.643367,0.024029965,0.017083418,6.3670793,0.085265055,19.274026,1.4001254,1.3333333,3,-1,2021-10-02 22:56:21
164397388,2021276,1633252564.875,GERES,GE_002,coh,-1,1.5,343.30076,11.168787,0.11275524,0.021944833,3.71295,0.080593333,20.765141,1.72,1,1,-1,2021-10-03 09:26:31
164397389,2021276,1633252841.275,GERES,GE_028,coh,-1,2,86.099506,16.502157,0.05292255,0.015189962,7.3159242,0.14702937,24.378589,1.3045356,1.3333333,1,-1,2021-10-03 09:26:31
164399506,2021276,1633260567.05,GERES,GE_045,coh,-1,2,324.31478,21.519713,0.16251463,0.060680701,6.0081902,0.13536848,1.5276391,1.4400488,1.3333333,4,-1,2021-10-03 11:38:30
164399610,2021276,1633261170.95,GERES,GE_028,coh,-1,2,80.69006,13.545982,0.074177036,0.017496268,5.2128839,0.094969496,18.375159,1.5377566,1.3333333,3,-1,2021-10-03 11:46:15
164399886,2021276,1633262366.425,GERES,GE_009,coh,-1,1.5,63.15949,12.737943,0.22325146,0.049530901,4.0180421,0.086803898,4.07612,1.7169032,1,4,-1,2021-10-03 12:06:07
